,Vmax,Km2
761,1.4835809945992042,1.735031546232766
762,2.3571048771891077,2.889691452461464
763,1.8067673682767047,2.192557265283246
764,1.5331786476097284,1.8126140374408664
765,1.4011703035622713,1.6246744062612626
766,1.0859233153886854,1.1512738556477562
767,1.560076431827422,1.8400854981251749
768,2.3772584652970883,2.951681149893322
769,1.7286636473734784,2.0534126972309865
770,1.503505927992773,1.7118512653142475
771,1.7913506868108844,2.1469867914998666
772,1.4902331597445815,1.761071307760315
773,2.1248647915355527,2.5932006909466847
774,2.3076812532611295,2.9056434280831565
775,2.3967954394714033,3.0299644620174826
776,1.3278525310582212,1.5372428978847397
777,2.603868927501908,3.331883052219625
778,2.6146598553423437,3.3030937719180606
779,1.247762724765982,1.4153743940875052
780,1.7798398151046044,2.134253539793002
781,1.700151683846136,2.0771811480396876
782,1.8236525961721832,2.2177113821800436
783,1.185940146616465,1.3108395145947138
784,2.3251534127192963,2.9500604362292098
785,1.3125055265967642,1.4823497481940666
786,1.5396969765534854,1.797240772804405
787,2.372295956061302,2.995467425028155
788,1.3178445102386607,1.5296196842569607
789,2.8631073709941095,3.6327367872455727
790,1.6630546317891073,1.972277424069382
791,1.414004271117362,1.6585070783507492
792,2.054061453296435,2.5826200950883598
793,1.464125228583512,1.730867072149962
794,2.021336478089554,2.480896143786729
795,1.6844773636193477,2.0143944635487565
796,1.3804431247077695,1.5752841903028858
797,2.0167982477003155,2.4523866660370817
798,2.0007081620109943,2.5162673260140638
799,1.7779858787860456,2.1679455097683444
800,1.4572731155030736,1.6662601336459397
801,1.3626750323012364,1.6254478959187717
802,2.7707304693154517,3.582234645466142
803,2.019213657121707,2.5426135104461305
804,1.5022677667507405,1.7565896030044459
805,1.4277336611405285,1.6437617622356973
806,1.8164883732223196,2.1639988007872337
807,1.4230927602467023,1.7006849829349973
808,2.517828814558024,3.1529116163586832
809,1.7693753522088798,2.0983929221229234
810,1.4879803762669819,1.7195960121686353
811,1.8695455675422474,2.2803301581681987
812,1.761530556356229,2.0918211733348753
813,1.5480873917825881,1.8373659598104437
814,1.8578944941899245,2.278834494165429
815,1.5133052938302964,1.7428882614612964
816,1.5416564322486253,1.8678561798663742
817,1.7507153520432774,2.081584837697926
818,1.8907493759652267,2.307891485458642
819,1.3849900250346239,1.582310111292011
820,1.715120691569138,2.0716832696051224
821,1.4472901792614874,1.6857639028984972
822,1.520344117678335,1.8074864086579974
823,1.2855728719792845,1.4629241781420255
824,1.5164582373882751,1.805251384234234
825,1.2803625068320115,1.3979586169829175
826,1.738374434072797,2.092004903398929
827,2.081721479482978,2.647796132563725
