reaction2_mm_results.csv,Vmax,Km1,Km2,Ki1
385,100.00011659430939,2.0000574055520475,2.9999618316210586,0.9999971420224906
386,100.00015363422926,2.0000359629975737,2.999972738382303,0.9999930288163533
387,100.00029372797492,2.0000049620731577,3.0000437879798536,1.0000063482613322
388,100.00024677790417,2.0000021177915293,3.0000087433415152,0.9999921307668671
389,100.00121931814722,2.0000535388773586,3.000041951552367,0.9999945728597441
390,99.99957466731249,1.999996544021915,2.9999486563893405,0.9999944944555618
391,99.99999447802915,2.0000157731742068,2.999995957583772,0.9999988767073065
392,100.00055256430296,2.000012356677437,3.000048853567266,1.00000280957149
393,100.00043333706732,1.9999631235929358,3.0000744696618296,1.0000004088854682
394,99.99956026815977,1.9999467613806012,3.0000236419114943,1.000008258997172
395,100.00010465168285,1.9999924844298396,3.000022146759372,0.9999996968459205
396,99.99972249157705,2.0000210689825684,2.999967350601974,1.0000017708567173
397,99.99985706234908,2.000051902845661,2.9999506710742074,1.0000006021760461
398,99.99963084273142,2.0000210678475208,2.9999938325448783,1.0000068269621112
399,99.99905476848018,2.000010186701565,2.999931282258486,1.0000050885382274
400,99.9992945907166,1.9999440868955582,3.0000106568281675,1.0000093567202022
401,99.99993481808684,2.0000064641962627,2.999996450853366,1.0000030493960776
402,100.00068689841773,2.0000156861502045,3.0000490850400388,0.9999973224570551
403,100.00052784627691,2.0000265476033903,3.000012275075548,0.9999999058756344
404,99.99970260676997,2.000012339428009,3.0000032606889366,1.0000101623550224
405,100.00069181954615,2.0000345793962158,3.000020572582165,0.9999974302076656
406,100.00023986276476,1.9999567982325124,3.0000378990767875,0.9999916012718681
407,99.99995645472363,2.000001019487536,3.0000047527173432,0.9999989164581073
408,100.00042960209305,2.0000669609874917,2.9999897220629106,0.9999960202301237
409,99.99959765915096,1.999969861536636,2.999989226809764,0.999995537841322
410,99.99989235618361,1.9999880180807144,3.000006871870623,0.9999982227691943
411,99.99954514685676,2.0000036268870356,2.9999497096012187,0.9999999751077989
412,99.99860466103142,1.9999583037145816,2.9999152821419828,0.9999980806753337
413,100.00046650420985,1.9999828679163882,3.000029843918583,0.9999954138680685
414,99.99970575316856,1.9999953512887099,3.000000643797007,1.0000047052484613
415,99.99876476837522,1.999976023491719,2.999976108182023,1.0000171603717583
416,100.00010166195801,2.0000014287148153,2.9999858215097266,0.9999959581372395
417,100.00042695607014,1.999983477890714,3.0000409172660647,0.9999978405332939
418,99.99971917276677,1.999979054291497,3.0000169050174628,1.0000087274171987
419,99.99916546994484,1.9999712094787012,2.999959185558335,1.0000052942061632
420,99.99943501346806,1.9999495418617408,3.000014208023263,1.0000056575709257
421,100.00003036551541,2.0000050564828356,3.0000087259340416,1.0000044145254934
422,99.99948117292851,1.9999989843803232,2.9999444498824217,0.9999992992241343
423,99.99921505312402,1.9999738062706571,2.9999647852551283,1.000001770674049
424,100.00021970228083,2.000021843403776,3.000007852138941,0.9999991166004938
425,99.99968777984739,2.000010038478745,2.999974440839445,1.0000034818223076
426,99.99958900173465,1.9999656396193148,2.999993341698518,1.0000055200014257
427,100.0012136502666,2.0000362254956263,3.000023869648929,0.9999792673441792
428,99.99975585458716,1.999963832641489,3.0000134171677355,1.0000000280544623
429,100.00002485003023,1.9999871315159434,3.000003918258551,0.9999975389189185
430,100.00022118016516,2.000007003217053,3.000006465430544,0.9999963430101703
431,100.000361040358,1.9999999838764477,3.0000467205798143,1.0000081701897612
432,100.00045763518997,1.999975502494572,3.0000496212406023,1.0000004927919541
433,99.99939546995799,1.9999705100650151,2.999991279772527,1.0000064383849359
434,100.00051357679975,2.0000140203734436,3.0000227941401065,0.9999906003139714
435,100.00105344916462,2.0000903489793322,2.9999749056016465,0.9999816897760166
436,100.00019521290756,1.999982934648632,3.000051523190108,1.000004771408169
437,100.00095193049712,2.000024666329802,3.0000466581036234,0.9999931346956403
438,100.0002966512366,2.000052388110507,2.9999728774649492,0.999995474215072
439,100.00027940987921,2.000000375580988,3.00002785488173,0.9999990345298876
440,99.99891581723554,1.9999293578524249,2.999952269914266,0.9999960728606456
441,99.99985200764172,2.0000095485138076,2.9999663581253357,0.9999966156986134
442,100.00009628149559,2.0000100822224747,2.9999754117158006,0.9999942449824595
443,100.00002234503036,1.9999997359965844,2.9999996456033933,0.9999988071286998
444,99.99901158634256,1.9999890207350703,2.9999478195363087,1.000012037864352
445,99.99962667535209,1.999983175587486,3.000005910632588,1.0000116303886228
446,99.99939108285156,1.9999810626580865,2.9999611724965307,1.0000018330329263
447,99.99993772568219,2.0000121751323685,3.000008260570103,0.9999999785382008
448,99.99970797511389,1.9999645204214664,2.9999957452307053,1.000001797762794
449,100.00007110613168,2.0000002923378353,3.0000353122295045,1.0000101454602301
450,99.99999728017214,1.999985387443581,2.999997230298893,0.9999980815169665
451,100.00032641436042,2.0000143629932654,2.9999895447081726,0.9999868153504459
452,100.00075348170755,2.0000473317479606,2.99999803401082,0.999994404262047
453,100.000849493579,2.000044234838935,3.000033444484666,0.9999993863789061
454,100.0003809380071,1.9999742925874526,3.0000449257648,0.9999951087377599
455,100.00036484897159,1.9999851877122736,3.0000391603558962,0.9999969756356925
456,99.99945584206726,1.999977491479028,2.9999891495635858,1.000011515587975
457,100.00048472311961,2.00004225720892,3.000003628718761,0.9999942573679822
458,99.9992150452216,1.9999682775164498,2.999990652558954,1.000007799545412
459,99.99973383315505,2.000015397337818,2.9999734628682755,1.0000034747716435
460,100.00102455202715,2.0000115639110927,3.000057423731994,0.99999424145809
461,100.00011818849124,2.0000234097616665,2.999981924681407,0.9999960174135377
462,100.00015066354133,2.0000139520410958,2.999994038776213,0.9999994968449456
463,99.99961399057989,2.000003087404101,2.99996660033105,1.000003090407014
464,99.99989300162873,2.0000127961739196,2.999984812918046,1.0000046315467468
465,100.00002765704619,2.0000028484278447,2.999985439434998,0.9999945835980864
466,99.99956725727507,1.9999801173918215,2.9999630973018956,0.9999978771726854
467,99.99927054746195,1.999974661232556,2.9999831535428174,1.000008486965272
468,99.99958692537994,1.9999924516429262,2.9999824078176043,1.0000046844832295
469,99.99975937239421,1.999985320059997,2.9999658368887694,0.9999877740246416
470,100.00011197799627,1.9999745899732728,3.0000033936028982,0.9999934232351295
471,100.00024908775296,2.0000259701929464,3.000005884296534,1.0000036756709627
472,100.00082810787988,2.0000407387338477,3.000012652234806,0.9999891016130694
473,100.00021638476831,2.000018936655277,3.0000120848233185,1.0000028670684642
474,100.00027222479409,2.000003727715197,3.0000186423627424,1.0000001634804234
475,99.99986790950531,1.9999948920619715,3.000000763633536,1.0000048935174553
476,99.9992911412184,1.9999537918904315,2.999981222230768,0.9999992331118095
477,99.99922336352878,1.9999531297107795,2.999997487248345,1.0000147548234568
478,100.00111735325851,2.000039468258392,3.0000442303523958,0.9999939102665407
479,99.99927089034654,1.9999515392820095,2.999984024501856,1.0000068634794286
480,100.00046105532823,2.0000244054490093,3.0000285106005617,0.9999994899002326
481,100.00041744582394,1.9999757468494712,3.0000273626723963,0.9999951193365484
482,99.99972652367141,1.9999637175605964,2.999982953378349,0.9999917047828326
483,99.99984900654874,1.9999526840511734,3.0000440791411522,1.0000070670300565
484,100.00015688749245,2.0000378228661257,2.9999813715829498,1.0000000802215399
485,100.00011499739918,2.000029699824831,2.9999844221024765,1.0000007180245452
486,99.99922809281419,1.9999903986120204,2.9999545833236856,1.0000031685908988
487,99.99896284187275,1.999957238287674,2.999955451165067,1.000007312835467
488,99.99992810838258,2.0000447814507787,2.99995178714574,0.9999998193584844
489,100.00011081850383,2.0000243682070042,2.9999557740888334,0.9999925221334794
490,99.99959797257613,1.9999963945487822,2.999966882172603,1.0000024033391643
491,99.99893249404697,1.999962638194322,2.9999565679458615,1.0000053861179845
492,99.99901795743959,1.9999242090135818,2.9999821306617624,1.0000018708118716
493,100.00007256379503,1.9999696030615504,3.0000450135460097,1.0000050540188987
494,100.00005675402149,1.9999860775038119,3.0000091205196373,0.9999986699406873
495,99.99948292434408,1.999986708312411,2.999976807548681,1.0000000739860768
496,99.99990739123801,2.0000382832327857,2.999986927192763,1.0000065950764845
497,100.00061502186266,2.00006812028347,2.999989084575047,0.999989712804314
498,99.99943287163515,1.9999663470253388,2.999980224151546,1.0000009478009944
499,99.99934886166606,2.0000042960333873,2.9999635248823435,1.0000117766834347
