,Vmax,Km1,Km2,Ki
167,2.64472623191669,113.00007514739383,3.0020316501639845,90.3337211997909
168,2.5962156027921512,110.83677630247199,2.9991547484489014,90.28272243189942
169,2.597363129393372,110.93199627983408,2.990897781335065,88.0493101135391
170,2.5871218854749505,110.5182820216202,2.984161790196492,88.4286985979769
171,2.648856635882029,113.20500730493757,3.000686300334363,90.3622101762523
172,2.5673209171449654,109.350297550875,3.016924897509383,90.23589774094825
173,2.5409077864235794,108.12986496105214,3.014244002562212,90.45683346523309
174,2.552761145982599,109.1725149416035,2.986248377728795,91.99209675564508
175,2.6545091823485913,113.38192162233477,3.015964361712934,92.12279300623953
176,2.6153697878819204,111.5161765873814,3.0063910786027077,88.24648763547103
177,2.705420110551652,115.97172899769289,2.993030415230132,90.61232208808062
178,2.671977917899709,114.29331333666002,2.993088619018491,88.27041185113391
179,2.7040110019049073,115.40492365756594,3.0236093239196675,89.13263603950617
180,2.6346925643287484,112.60641242317475,3.005508288996292,92.02933766764468
181,2.599676666497112,111.24368893302773,2.994131585760098,92.83529318113798
182,2.476784819769307,105.56376983269743,2.996039421416737,90.21094807753357
183,2.5820693692384924,110.29018401721922,2.9864179336283168,88.84492542520636
184,2.6980547704382305,115.86517246477929,2.995184609822284,95.84940091467944
185,2.5149600494937645,107.10470370870291,3.0109054866999148,92.23539580130823
186,2.5895117891697677,110.71120940059343,3.003263532269768,91.75598841241052
187,2.572131567032827,110.0115600821788,2.976787031776751,90.18325266358235
188,2.585767486794059,110.08025988139858,3.0142033471613736,89.16422834349889
189,2.689430466820098,115.2498590363431,2.9936829706754526,91.76469909331627
190,2.5623967617631944,109.30171033777255,3.001425889079906,91.04140711527572
191,2.692144175604232,115.28872968177481,2.9974586519588216,90.7511125563097
192,2.616602271816652,111.90749288875274,2.990811622267065,91.12834858049858
193,2.638957070063116,112.81153570785219,3.0045223784531356,91.92544448291933
194,2.609172999747064,111.59831048336812,2.9965366894378898,91.70850015316536
195,2.5602012208156633,109.21522646008033,3.0011564930277843,91.25770545089028
196,2.555573427174753,108.92183474718951,3.011154468499384,91.60568060896617
197,2.6411160699975738,112.55462624432792,3.015725193324647,90.2781684861301
198,2.672244893569456,114.17655550147495,3.0035285789702924,88.79891499322277
199,2.579323023767598,110.02161346115818,2.9952094867674033,88.71888460380262
200,2.5337722435461782,107.99031536304177,3.0047502721171986,90.57227625169584
201,2.653473709450195,113.33453650259901,3.0038146820980787,90.31451980308024
202,2.5473453361296206,108.41572680852573,3.010040463069503,87.97270687838758
203,2.5974483148218623,111.01575254568837,2.9956943123424,90.75688986460511
204,2.6761797397143523,114.40011617415801,3.0075669342907174,89.91475722545319
205,2.4813979968332935,105.77168596282148,2.9825637200949635,89.65269064794072
206,2.686919199435775,115.13990335748258,2.993542850974959,91.68632537851067
207,2.5717590430143717,109.68462504339905,3.005076840562957,90.69322296924872
208,2.5880230821309955,110.53563940596317,2.996215233787878,89.85991865821649
209,2.5858980329017873,110.19127435922866,3.0137809094646313,90.14829409700987
210,2.6821725701715815,114.73819026738562,2.996493376475385,89.5490636301249
211,2.617276242396275,111.70021452011042,3.0009599855554465,89.04581310300998
212,2.6118308470163525,111.60135836225733,2.9948195351272733,88.5120821982254
213,2.646286992771112,113.01608897394178,3.0020121195659293,89.82367686015493
214,2.612154829291066,111.7407887171023,2.9801796298095344,90.81253430501059
215,2.5303223311834957,107.80385876802791,3.008262612041049,91.82792214278699
216,2.6486322887825424,113.29724817101847,2.9918235548554346,89.68754860634728
217,2.6571759178523404,113.40866918983379,3.0083312095518995,90.14134244048044
218,2.607412441755035,110.81255825185288,3.0299517227913553,86.94515514495009
219,2.640045692725701,112.6715065086527,3.004444764517855,89.42395248110516
220,2.6443455124033384,112.91561577380818,3.002094323074612,87.50141771282878
221,2.686312557768554,115.2734574216048,2.989029152026734,93.53641446052927
222,2.4419163073478316,103.88018025141263,2.9927960862462566,89.93259011216544
223,2.6492943119088674,113.45071575865275,2.9853578032870587,89.94859685496752
224,2.542743099718382,108.16738718204634,3.0162742016240505,89.78942822419948
225,2.6388986226901006,112.55066656680096,3.0088712946087752,88.83578326973839
226,2.600965853618643,111.03847978927874,2.99788039251786,89.7609052633109
227,2.6834747860730332,115.05688246701241,2.984186365070626,90.36167975032046
228,2.638421921126369,112.88479363976522,2.9894496912290927,89.87648502389777
229,2.547848539288151,108.75571444751758,2.9928493622799723,90.78435039419067
230,2.6007756262637236,110.87395984280744,3.0070384817906888,88.06300918479337
231,2.629203317590222,112.38188652418991,3.002720265645552,89.29778362126508
232,2.6063352070559023,110.9983687951933,3.01518812423376,89.04515376909791
233,2.5221027801024896,107.2728229941969,2.995482980672289,87.65372662923687
234,2.5300505523815886,107.98752911656479,2.989484203603356,90.59792329229201
235,2.6631849045695146,113.66033092710973,3.0215685729817583,91.17627567228001
236,2.6003703904883366,111.00740963969179,2.9918555540143736,88.30962543168563
237,2.55874737201733,109.13700668503868,2.996101674010013,91.15612834282798
238,2.7386560507524,117.22732925829688,3.005971717204885,90.5742713395419
239,2.6627097395205084,113.93893621947153,2.9865732053565,91.0772845700447
240,2.610941763831999,111.75802197631491,2.989020376563816,91.89952759665807
241,2.5388598279455312,108.14199981515216,3.0084524562084765,90.28407148443972
242,2.624634802160073,112.19324078882718,3.0013169424094834,91.12864020884263
243,2.6461547869128057,113.08405545401313,3.008112930787254,91.09598824589567
244,2.614057093100351,112.01413084071216,2.977537137705746,91.79719223492066
245,2.6737236640905704,114.44537001678327,2.993146532160442,90.608789483728
246,2.603073522293352,111.36287770278756,2.9827155317816954,90.67539945254072
247,2.5925328961234397,110.5731722269471,3.0022917490919245,88.6768506826116
248,2.5274718177919855,107.31837315021897,3.02119674015148,88.4762344690359
249,2.586665550868901,110.35348444170256,2.997703938488975,89.38376417345636
250,2.6511739078707555,113.53379520480601,2.990708089090769,90.78709704332121
251,2.594894549817575,110.92719205837561,2.990611700403949,89.6248345850154
252,2.582128651829203,110.23944996909295,3.000643897770328,90.63340513793446
253,2.6371958557856683,112.55266946951157,3.0028393137707656,88.27699124936102
254,2.574333664441176,109.94808024051228,2.9922298747371,90.00892728780694
255,2.571258630025526,109.41437872154103,3.008205838060818,87.42110911091576
256,2.5430061144733713,108.49791551242343,2.9940028991077012,90.59231089268879
257,2.645924030775099,112.97279885461317,3.0143367968961443,91.6421831512613
258,2.6653460791631964,114.13281419769723,2.9966506130250123,91.57972977966277
259,2.4265985604637796,103.07084319996089,2.9996952944843733,89.4077818757807
260,2.5911259570900227,110.3805802298819,3.0074701480453987,88.5028595862038
261,2.6523673304971487,113.29230456891257,3.007246248420025,89.96682938224923
262,2.627178331177122,112.36699520780806,2.9922977915623874,90.36063184488049
263,2.588624333164385,110.44985418188179,2.9952323983293425,88.39518443621218
264,2.651473777024891,113.39153064154091,2.997359253803838,90.91377113902242
265,2.5413818394128094,108.20802122927752,3.0112552008054805,89.9718544720582
266,2.581308332158382,110.26251089705174,2.997975510154652,90.27362564762245
267,2.597856750657199,110.75086155231809,3.0106438465443643,89.9816746232156
268,2.7014708896644875,115.88954946947906,2.9858235816431664,89.92652929875524
269,2.543294557223192,108.38988173638666,3.003726779436166,89.80022995509009
270,2.5881478201118493,110.32048457911353,3.0000296653372622,88.27369188469653
271,2.6306648722699295,112.0718122762571,3.0067228215878536,87.04322522454406
272,2.630687603117448,112.46124817915019,2.996906573644766,89.69679954677275
273,2.5845587734288706,110.46369634140588,3.003362820897505,92.44495552233253
274,2.5899447697424676,110.47357077897443,3.0021636009398622,89.78775702717681
275,2.5463998036383804,108.68321703873379,2.9952514618486497,90.27353735459175
276,2.7282702191800112,116.89947502645762,3.009561792691464,92.22403540370698
277,2.646667213582451,113.11460852022171,2.9927342562298906,89.5838216877999
278,2.5897973194907355,110.5142622416356,3.0062026891114293,90.05730661007877
279,2.605106422725732,111.03200571598285,3.013807433465408,90.73682984771399
280,2.6307972618361677,112.15216156845715,3.0121390359111344,89.80107092576421
281,2.5516326319793246,108.59952116036409,3.0165747272096626,89.38152746701903
282,2.621486876463615,112.07246039382957,2.9901989172739865,90.10897692734906
283,2.596176391826311,110.88451456814232,2.9922185851107335,90.23189479145256
284,2.6051873755854422,111.05351639466141,3.0092122141288344,89.53317748477225
285,2.6420403323831394,112.77831000022901,3.002057623812236,89.3149825655768
286,2.60437030935867,111.03869418928362,3.001101661965237,88.03554098740412
287,2.6310692701667167,112.35840711455245,3.003699332005552,90.93687255446888
288,2.6338323107937924,112.63751402228095,2.996647515080625,89.98006104658212
289,2.6757943499660977,114.23688924213916,3.0112988690786286,89.34838387340923
290,2.5792231505079544,110.46153419617967,2.9800141064377774,91.44049471354538
291,2.5979860443273037,110.84359950057434,2.999479694321604,88.12134252250812
292,2.5233100790013268,107.31500040594469,3.007995746222476,88.91234498466112
293,2.5412670590049116,108.40263373021166,2.9904683329950843,88.87950270474188
294,2.5392600945268105,108.22570623284051,2.995248475332552,88.12991690895826
295,2.6163401460776177,111.78927184522053,3.001188384292378,91.85400840325754
296,2.637004357173547,112.8441014847482,2.9923406560351027,90.34970856196624
297,2.577772519403342,109.93647741883213,3.000805676379973,89.35345780912682
298,2.505906530788376,106.48303497402013,3.0109578397916033,89.73965817812046
299,2.4891003591013354,105.96048289688123,2.997398623264982,89.8641126052099
300,2.663840065560499,113.83263918080644,3.017633532411786,92.3526051922398
301,2.612908101136533,111.66148500019577,2.9943213155578063,88.60655999620921
302,2.6523769077668544,112.80646146457538,3.0305720852984654,88.87904832307383
303,2.5918431662890375,110.53645560811489,3.0103648023322944,91.22532148017177
304,2.584120167883209,110.4327478167052,2.990323999183457,90.49914746250982
305,2.569361482791941,109.48680130645772,3.0094270700576664,90.02419926366214
306,2.5750796339279898,110.22604125599868,2.9877054830770664,92.8143396424574
307,2.6338809456367014,112.46003957644601,3.0169801489865122,92.69097508750818
308,2.710430707834871,115.89584455696142,3.012145624726248,91.720294186142
309,2.652255167504183,113.22960299249118,3.007853304760115,89.2216276509064
310,2.59550582946426,110.70356158927751,3.0085274546766465,90.81368140877608
311,2.597227694144488,110.84807255239116,2.9919876725240564,88.02815604732815
312,2.5702504661458367,109.77073289550874,2.995981226041497,90.76594477553952
313,2.5081350128153668,106.79857057553743,2.995386555886062,88.88992278082644
314,2.6150314122054925,111.89580303125658,2.990709573680626,92.10625311422417
315,2.64818220218079,113.33760821989824,2.9988621070520045,91.32890555741626
316,2.5935937637069455,110.75812459195194,2.992898405587416,88.60142963385925
317,2.587169485773447,110.53650008287445,2.988625260024377,90.61890403154496
318,2.6323595976868677,112.32204052501463,3.010785591615611,90.61758380898446
319,2.5172931417795166,107.17822584087739,2.9992459258237933,87.90647373728473
320,2.6343439263581425,112.51834118313673,3.001544022513208,88.7076388790356
321,2.672746442230635,114.39834672068436,2.9881463939562924,88.78192096215722
322,2.5623396134544465,109.2979468311789,3.001019353694817,90.56111168924625
323,2.5381868840244626,108.26779500686945,2.9968853687293944,89.8703831942412
324,2.543061864812216,108.18340705282388,3.0033500966717592,86.6409789818536
325,2.697821991836693,115.12675443424146,3.01860977564654,89.65087579612714
326,2.575170212166993,110.15470063236121,2.9981771372258286,93.54796369151448
327,2.486943481993261,105.70880227319813,3.0077831574791984,90.03071644123378
328,2.5273148370282366,107.54308513602288,3.0097786719645203,89.57447020028631
329,2.5137960216218755,107.25974234709328,2.9882598902685644,89.73345451950878
330,2.5984096275347843,111.02718417243275,3.001838175146166,90.59275026126309
331,2.6315659802942,112.54515557671928,2.9933549903284007,90.15771345076092
332,2.4659246664242427,105.04607987653698,2.9897689345472283,90.30349398316375
333,2.6379827960175386,112.52805334676167,3.005779820389513,88.5150207658532
334,2.5633728004056198,109.29299036534984,3.005924163456616,88.76157286832006
335,2.5990615276597326,110.94844746185863,2.9917267116954998,87.79261932969439
336,2.580715485300931,109.96521221874957,3.008022256183866,89.32214115475159
337,2.703901179076388,115.32425614441681,3.021106917401627,90.1670779369435
338,2.612882272133668,111.68873074081604,2.9955468625728647,90.17076534776477
339,2.757227501129616,118.19076916009931,2.9975102438663948,89.90014684295029
340,2.5910151184237,110.57995407936782,2.998011157048276,87.95153613478084
341,2.537209469131802,108.2441361091195,2.9902069105236273,89.44938971583649
342,2.7601528127881685,118.2092852914471,3.0106273771914656,89.67470267988078
343,2.645932198315892,112.712717032406,3.0130693297021995,87.36169631325266
344,2.571653049050453,109.64630793770813,3.0099035443401685,89.91977446852724
345,2.6504567557833543,113.18570529145686,3.003724717153511,89.88174493378456
346,2.522930204328492,107.6282465540295,2.9879534490516027,89.78161365386009
347,2.5289205363298466,107.84048700523567,2.9984938472859275,91.17408070515461
348,2.567195253787915,109.37269447636932,3.005233530880198,88.91250333997903
349,2.587755873801346,110.76894157350887,2.995292860613694,93.66202132265101
350,2.610168385738581,111.42311483087569,3.0030133977823548,90.09402310721897
351,2.7088263373293615,115.76815317634801,3.012681462511061,90.60157287539909
352,2.614611841399903,111.63604351813079,3.004733121779037,91.9414903437678
353,2.5329121839055784,108.06998457222865,2.9883730611729455,88.86850178541657
354,2.6672494465436554,113.96678754871455,3.0136910911057084,90.75975753995009
355,2.6115788209272015,111.77483080105489,2.9952626037735754,93.20998184774123
356,2.6115387359755102,111.48811875986826,3.002957822358435,90.42663605541628
357,2.709329973017658,115.87461858381299,3.014117563314161,91.50367164098716
358,2.6352022521123923,112.72487359934972,2.995224326811119,91.06748328753707
359,2.6556309207495996,113.48301001415778,2.998723064202562,89.18141153322608
360,2.6523810098343654,113.21556698303289,3.0060088280852963,88.96040613122376
