,Vmax,Km1,Km2,Ki1
282,2.968950743942009,77.43366089715396,2.7765189762933122,102.38653385981374
283,8922887.466512568,144.98623968287762,8594765.501713905,144.90199534619828
284,1.738890212817132,105.79931025443527,1.2499263529233575,102.41697355599615
285,1.3752602026914347,73.4622774801346,1.0546958852000097,92.27315446421751
286,847349.1630314059,242.2434818704089,647372.6856313931,230.03551382008496
287,2360365.207705714,65.92223783900612,2910648.609852456,174.14484625213464
288,33200515.634359486,94.3420430991397,35376515.005208336,111.6979466632419
289,2.025933440268162,88.95544973376839,1.7821541985020453,132.42349309447644
290,9.25430968828899,182.32503494130657,7.702864836518807,217.92759386268992
291,7165038.826744955,142.3720887071584,6781108.027059463,201.4184742517596
292,3.4543580010757924,88.98169730593,3.533188790248854,93.59651139210911
293,2.2617043054951753,91.67320403406876,1.7510205337643345,161.31579589978352
294,1706275.8924596887,64.86030241705492,1923586.1388130852,69.03952943160994
295,4.945794484766018,99.94586126177775,4.891993669256338,152.33293898911282
296,3.3482899879535655,103.1333725590803,3.1377447867631,225.52388920014926
297,10.083970574760464,58.85606380114204,11.850017432691047,96.8926523729658
298,936973.6428453838,60.31125724173555,1146062.085595448,122.61288196831732
299,11.315484058582772,94.72870956666101,11.238594368011807,114.27442519691
300,330.32248069830985,54.03967827084611,402.2944599975476,72.33289283155493
301,6554179.394311593,56.7717621997833,7901298.478917309,77.3971969307373
302,8.245846517045745,130.12465194467137,7.370140044582342,145.3195271918606
303,19759240.599398937,170.99432469116266,17219876.940208815,150.84223574629152
304,10089537.845030675,45.73675550785846,13001565.043944024,85.7048185109719
305,6.696447574541748,160.96699919154912,5.720595495736605,312.4056982021294
306,14.321159082812192,120.20506709202554,13.241382184290709,136.0560626003185
307,2475058.9277712894,258.0922018450082,1766020.8057456608,172.4126536830945
308,14873973.977670096,100.65117077357596,15895799.945574705,127.55994194415742
309,8821285.780249018,175.57186035958927,7794291.981931699,186.35596129827297
310,4.925345675528316,95.81771991564878,4.611294859218454,124.47047701381437
311,2016632.9971808887,67.34207036800012,2264120.4479903346,65.88177751788926
312,1.6215510768345305,55.898630431794615,1.3470287818413198,81.21370317616582
313,2.72692842937494,112.1697624872029,2.2291822297511055,133.8474701902226
314,431999.8426082444,95.05443819974194,441520.4024078318,134.01567337039975
315,4.815513305670856,85.15704281084477,5.128448883762328,109.83626119770551
316,1637205.0987359893,217.3551619382496,1350784.6106718455,213.63375642715394
317,4.120657022433594,166.92593551121092,2.8555642468275884,95.62380537304948
318,7.625491215860202,84.79246374241153,8.840608606125429,279.080146014051
319,5.138952907976732,97.48011288263406,4.816648631956071,96.73821683268194
320,21.152349785927754,112.4322106417861,22.768492507001756,218.61575535107912
321,3.0367288733887063,62.320465060590365,3.207247218078051,129.78145145524078
322,10.060660209746127,57.15043335621509,11.75133295555054,72.34662869576194
323,3.2992283605716293,57.33202655729704,3.5633650463199897,74.28724251402978
324,1.7819579361793327,136.18352490599526,1.1678861387740065,205.09429966164734
325,11213304.210230138,99.2621086452294,11835425.600223105,155.74467693987955
326,2.5268401118208,114.97866550514449,2.0697765432986737,127.93831641300746
327,3.0727215348093613,82.01185867340551,2.8933930541170687,110.3718253776957
328,4.376093533204879,171.31745595822767,3.3254479260138363,163.93648096465364
329,303207.215608171,218.3483142126034,254463.29109271095,345.6577023539681
330,182791.23337279083,138.14843761514274,167379.42394605593,157.68581567090698
331,628690.8060669104,62.474753880482936,744487.5717199313,124.45733768229401
332,1401469.2588519375,88.59036331326465,1593262.1731629455,127.0593312677729
333,1.8297317831944577,76.3866818979523,1.585843423566045,182.38082490287616
334,14123524.78222274,101.54285339283135,14843983.406015374,191.04903931895387
335,2373902.2258613906,157.05123943626734,2174461.802471407,185.70209954006808
336,2.3474993449894392,128.77897180033065,1.8052690044564381,215.20598709404663
337,3875621.4815723537,194.84928637245562,3465367.7281117816,227.8455483201962
338,7601878.494426867,194.3795155032808,6792429.981309,176.53980100221824
339,4.357788167294436,163.05291866796227,3.3090540916542213,263.52145283077084
340,3303348.382398046,193.42191976391572,2744003.9433133975,141.62892763822052
341,2.2321312374203126,161.82837774315277,1.6130614899166507,240.3990353067708
342,1.3329690037613269,74.59264351119634,1.0763445540578302,221.06723617441284
343,7.238345390982097,150.15959391954289,6.5061119274362635,194.62977651221456
344,7713929.025255833,73.67760604426086,9680912.246109992,108.14100523263215
345,1.2852832621016188,136.41206433835947,0.7007009515962126,316.1677147450846
346,631970.1320960282,141.88725871723668,596374.9532094004,180.6555550639693
347,6.882547667016368,169.67143354512558,5.023301148312731,160.02162230495395
348,3.3936785456037146,122.26241296116287,2.737875074091213,160.8990306724531
349,4.936019653939156,113.22025780342881,4.44226154474514,118.52575478433796
350,2.044875691076408,130.63019427030355,1.41443621821938,163.12558445279203
351,328270.61316959094,215.2777962195787,280345.6662037932,292.9133217930455
352,4484266.474091924,134.89443270541682,4378434.968304666,226.14503024413716
353,38.81904113537684,131.63167666465358,36.742379810726696,118.48481482402045
354,615026.3882195994,42.36792110389347,754622.8496799931,47.61823872696445
355,5305912.101670578,169.86245147383926,4739823.080147849,123.62417317864494
356,7.182087511755019,178.6251969660464,5.7999318157903605,259.078917623682
357,12136538.702583617,94.4864319768131,12965415.207980016,119.87547018622921
358,46.750889818299044,74.60824871107724,55.21498658313086,99.26552106135621
359,5799680.865882228,109.49488007334195,6168508.390986837,192.89692630480545
360,1572277.651906051,121.92820577610372,1545614.372285155,140.60905805561814
361,333359.4958908769,108.73479846551099,340462.0702398793,185.25262823257972
362,8.223637812336234,100.37256518757394,7.8172697998509735,120.91690599083708
363,1.8507223113902564,165.20972623851478,1.0956007714048785,238.60633367036448
364,1.1939851486138768,94.83207985840653,0.7437448513475103,165.2730043908689
365,9.025930643131002,147.363038087549,8.395573060852296,189.88707496635004
366,2.96531857791259,71.07190059305064,2.7139640440807704,70.3581651995129
367,20.647983907860432,67.62517200224589,26.03311392074136,139.7385419725308
368,8275210.068562146,207.63602645468475,7289943.9634418115,330.0414805741507
369,9.064123617777119,133.7898952652432,8.234244494890632,167.06796790633183
370,5.958541769019981,160.8974675634365,5.644099413614601,216.0235155973225
371,2.2601826419124214,118.20770530341366,1.6294815229880009,105.71298845660799
372,38.19559474964958,91.68646389808488,40.38166915493708,131.35036287596125
373,7.0683045622293275,147.1381013815931,5.8748381480935645,148.03667089337432
374,4.466534082146466,177.40431665673813,3.356372931357167,187.20807361609832
375,1.7150377977886562,66.62586649963964,1.3316202398310621,99.21752790146755
376,2.988315050828659,168.8806596533663,2.080764458026185,196.14082965439118
377,4248197.510795868,139.43706507029057,3884776.047682147,126.17804966736625
378,2.7078632101122646,59.2680482969769,2.7327175793832317,93.7504956040579
379,702856.532419124,45.74000020984351,829550.1379741012,51.07474366382692
380,2.530610749066299,151.3374880253648,1.872766345830757,173.49123356935232
381,0.8916361258032464,64.48800055784429,0.5847647558825495,106.85443907549114
382,3.7078439975671587,41.54408129742411,4.241944118010608,59.360812837590906
383,4.566255622447363,123.50926505586753,4.191966431531461,246.63460635374017
384,18.210978914204386,132.64331707467662,17.220132500360208,155.9235648262973
385,1.6054233246742942,136.31914140963087,1.039382013703456,220.67184126974382
386,1.5421393821526685,84.77047240224621,1.3146602268184273,161.2419370152251
387,10998073.730447566,60.03063140241769,12792098.838178841,66.31199906887556
388,1.3587371347618753,141.9517846929254,0.7009494633347315,100.34623563319964
389,2077079.8451832696,82.97479169245055,2403718.673130856,151.24918615495656
390,49.28579953711258,202.95766863152568,42.461758346641616,187.94672718319865
391,8.621208466151861,233.68888175178606,6.241968200048362,302.5021451383076
